Time,Acc,Prs
435.365,511,745
435.370,512,745
435.375,511,745
435.380,512,745
435.385,512,745
435.390,511,745
435.395,512,745
435.400,512,745
435.405,512,745
435.410,512,745
435.415,512,745
435.420,512,745
435.425,511,745
435.430,512,745
435.435,512,745
435.440,512,745
435.445,512,745
435.450,512,745
435.455,512,745
435.460,512,745
435.465,512,745
435.470,512,745
435.475,512,745
435.480,512,745
435.485,512,745
435.490,512,745
435.495,512,745
435.500,512,745
435.505,511,745
435.510,512,745
435.515,512,745
435.520,512,745
435.525,512,745
435.530,511,745
435.535,512,745
435.540,511,745
435.545,512,745
435.550,512,745
435.555,512,745
435.560,512,745
435.565,512,745
435.570,512,745
435.575,512,745
435.580,512,745
435.585,511,745
435.590,512,745
435.595,512,745
435.600,512,745
435.605,511,745
435.610,512,745
435.615,512,745
435.620,511,745
435.625,512,745
435.630,512,745
435.635,512,745
435.640,512,745
435.645,512,745
435.650,512,745
435.655,512,745
435.660,512,745
435.665,512,745
435.670,512,745
435.675,512,745
435.680,512,745
435.685,512,745
435.690,512,745
435.695,511,745
435.700,512,745
435.705,512,745
435.710,512,745
435.715,512,745
435.720,512,745
435.725,512,745
435.730,512,745
435.735,512,745
435.740,512,745
435.745,512,745
435.750,512,745
435.755,512,745
435.760,512,745
435.765,511,746
435.770,512,745
435.775,512,745
435.780,512,745
435.785,512,745
435.790,512,745
435.795,512,745
435.800,512,745
435.805,512,745
435.810,512,745
435.815,512,745
435.820,512,745
435.825,512,745
435.830,512,745
435.835,512,745
435.840,512,745
435.845,512,745
435.850,511,745
435.855,512,745
435.860,512,745
435.865,511,745
435.870,512,745
435.875,512,745
435.880,512,745
435.885,512,745
435.890,512,745
435.895,512,745
435.900,512,745
435.905,512,745
435.910,512,745
435.915,512,745
435.920,511,745
435.925,512,745
435.930,512,745
435.935,512,745
435.940,512,745
435.945,511,745
435.950,511,745
435.955,512,745
435.960,512,745
435.965,511,745
435.970,512,745
435.975,512,745
435.980,512,745
435.985,511,745
435.990,512,745
435.995,512,745
436.000,512,745
436.005,512,745
436.010,512,745
436.015,512,745
436.020,512,745
436.025,512,745
436.030,512,745
436.035,511,745
436.040,512,745
436.045,512,745
436.050,512,745
436.055,512,745
436.060,512,745
436.065,511,745
436.070,512,745
436.075,512,745
436.080,512,745
436.085,512,745
436.090,512,745
436.095,511,745
436.100,512,745
436.105,512,745
436.110,511,745
436.115,511,746
436.120,512,745
436.125,512,745
436.130,512,745
436.135,512,745
436.140,512,745
436.145,512,745
436.150,512,745
436.155,512,745
436.160,511,745
436.165,512,745
436.170,512,745
436.175,512,745
436.180,512,745
436.185,511,745
436.190,512,745
436.195,512,745
436.200,512,745
436.205,511,745
436.210,511,745
436.215,512,745
436.220,512,745
436.225,512,745
436.230,511,745
436.235,512,745
436.240,511,745
436.245,512,745
436.250,512,745
436.255,512,745
436.260,512,745
436.265,512,745
436.270,512,745
436.275,512,745
436.280,512,745
436.285,512,745
436.290,512,745
436.295,512,746
436.300,512,745
436.305,512,745
436.310,512,745
436.315,512,745
436.320,512,745
436.325,512,745
436.330,512,745
436.335,512,745
436.340,512,745
436.345,512,745
436.350,512,745
436.355,512,745
436.360,512,745
436.365,512,745
436.370,512,745
436.375,512,745
436.380,512,745
436.385,512,745
436.390,512,745
436.395,512,745
436.400,511,745
436.405,512,745
436.410,512,745
436.415,512,745
436.420,512,745
436.425,511,745
436.430,512,745
436.435,512,745
436.440,512,745
436.445,512,745
436.450,512,745
436.455,511,745
436.460,512,745
436.465,512,745
436.470,512,745
436.475,512,745
436.480,512,745
436.485,512,745
436.490,512,745
436.495,512,745
436.500,512,745
436.505,512,745
436.510,511,745
436.515,512,745
436.520,512,745
436.525,512,745
436.530,512,745
436.535,512,745
436.540,512,745
436.545,512,746
436.550,512,745
436.555,512,745
436.560,512,745
436.565,512,745
436.570,512,745
436.575,512,746
436.580,512,746
436.585,511,745
436.590,513,745
436.595,512,745
436.600,511,745
436.605,511,745
436.610,512,745
436.615,512,745
436.620,512,745
436.625,512,745
436.630,511,745
436.635,512,745
436.640,512,745
436.645,511,745
436.650,512,745
436.655,512,745
436.660,511,745
436.665,511,745
436.670,512,745
436.675,512,745
436.680,511,745
436.685,512,745
436.690,512,745
436.695,512,745
436.700,511,745
436.705,512,745
436.710,512,745
436.715,512,745
436.720,512,745
436.725,511,745
436.730,512,745
436.735,511,745
436.740,512,745
436.745,512,745
436.750,512,745
436.755,512,745
436.760,512,745
436.765,512,745
436.770,512,745
436.775,512,745
436.780,512,745
436.785,512,745
436.790,512,745
436.795,512,745
436.800,512,745
436.805,512,745
436.810,512,746
436.815,512,745
436.820,512,745
436.825,512,745
436.830,512,745
436.835,512,745
436.840,512,745
436.845,511,745
436.850,512,745
436.855,512,745
436.860,512,745
436.865,511,745
436.870,512,745
436.875,512,745
436.880,512,745
436.885,512,745
436.890,512,745
436.895,512,745
436.900,512,745
436.905,512,745
436.910,512,745
436.915,511,745
436.920,512,745
436.925,512,745
436.930,511,745
436.935,511,745
436.940,512,745
436.945,512,745
436.950,512,745
436.955,512,745
436.960,511,745
436.965,512,746
436.970,512,745
436.975,512,745
436.980,512,745
436.985,512,745
436.990,512,745
436.995,512,746
437.000,512,745
437.005,512,745
437.010,511,745
437.015,512,745
437.020,512,745
437.025,512,745
437.030,512,745
437.035,512,745
437.040,512,745
437.045,512,746
437.050,511,745
437.055,512,745
437.060,512,745
437.065,512,745
437.070,512,745
437.075,512,745
437.080,512,745
437.085,512,745
437.090,512,745
437.095,512,745
437.100,512,745
437.105,511,745
437.110,511,745
437.115,512,745
437.120,511,745
437.125,512,745
437.130,512,745
437.135,511,745
437.140,512,745
437.145,512,745
437.150,512,745
437.155,512,745
437.160,512,745
437.165,511,745
437.170,512,745
437.175,511,745
437.180,512,745
437.185,512,745
437.190,511,745
437.195,512,745
437.200,512,745
437.205,512,745
437.210,512,745
437.215,512,745
437.220,512,745
437.225,512,745
437.230,512,745
437.235,512,745
437.240,511,745
437.245,512,745
437.250,512,745
437.255,511,745
437.260,512,745
437.265,512,745
437.270,512,745
437.275,512,745
437.280,512,745
437.285,512,745
437.290,512,745
437.295,512,745
437.300,512,745
437.305,511,745
437.310,512,745
437.315,512,745
437.320,512,745
437.325,512,745
437.330,512,745
437.335,512,745
437.340,511,745
437.345,512,745
437.350,512,745
437.355,512,745
437.360,512,745
437.365,512,745
437.370,512,745
437.375,512,745
437.380,512,745
437.385,512,745
437.390,512,745
437.395,511,746
437.400,512,745
437.405,512,745
437.410,512,745
437.415,512,745
437.420,512,745
437.425,512,745
437.430,511,745
437.435,512,745
437.440,512,745
437.445,512,745
437.450,512,745
437.455,512,746
437.460,512,745
437.465,512,745
437.470,512,745
437.475,512,745
437.480,512,745
437.485,512,745
437.490,512,745
437.495,512,745
437.500,512,745
437.505,512,745
437.510,511,745
437.515,512,745
437.520,512,745
437.525,512,745
437.530,512,745
437.535,512,745
437.540,512,745
437.545,512,745
437.550,512,745
437.555,512,745
437.560,511,745
437.565,512,745
437.570,511,745
437.575,512,745
437.580,511,745
437.585,512,745
437.590,512,745
437.595,512,745
437.600,512,745
437.605,512,745
437.610,512,745
437.615,512,745
437.620,512,745
437.625,512,745
437.630,512,745
437.635,512,745
437.640,511,745
437.645,512,745
437.650,512,745
437.655,512,745
437.660,511,745
437.665,512,745
437.670,511,745
437.675,512,745
437.680,512,745
437.685,512,745
437.690,512,745
437.695,512,745
437.700,512,745
437.705,512,745
437.710,512,745
437.715,512,745
437.720,511,745
437.725,512,745
437.730,512,745
437.735,512,745
437.740,511,745
437.745,512,745
437.750,512,745
437.755,511,745
437.760,512,745
437.765,512,745
437.770,512,745
437.775,512,745
437.780,512,745
437.785,512,745
437.790,511,745
437.795,512,745
437.800,512,745
437.805,512,745
437.810,511,745
437.815,512,745
437.820,512,745
437.825,512,745
437.830,512,745
437.835,512,746
437.840,511,745
437.845,512,745
437.850,512,745
437.855,511,745
437.860,511,746
437.865,512,745
437.870,512,745
437.875,512,745
437.880,512,745
437.885,512,745
437.890,512,745
437.895,512,745
437.900,512,745
437.905,511,745
437.910,512,745
437.915,512,745
437.920,512,745
437.925,511,745
437.930,512,745
437.935,512,745
437.940,512,745
437.945,512,745
437.950,512,745
437.955,512,745
437.960,512,745
437.965,512,745
437.970,512,745
437.975,512,745
437.980,512,745
437.985,512,745
437.990,512,745
437.995,512,745
438.000,512,745
438.005,512,745
438.010,512,745
438.015,512,745
438.020,512,745
438.025,512,745
438.030,512,745
438.035,512,745
438.040,512,745
438.045,511,745
438.050,512,745
438.055,512,745
438.060,512,745
438.065,512,745
438.070,512,745
438.075,512,745
438.080,511,745
438.085,512,745
438.090,512,745
438.095,512,745
438.100,512,745
438.105,512,745
438.110,512,745
438.115,512,745
438.120,512,745
438.125,512,745
438.130,512,745
438.135,512,745
438.140,512,745
438.145,512,745
438.150,512,745
438.155,512,745
438.160,512,745
438.165,512,745
438.170,512,745
438.175,512,745
438.180,512,745
438.185,512,745
438.190,512,745
438.195,512,745
438.200,511,745
438.205,512,746
438.210,512,745
438.215,511,745
438.220,512,745
438.225,512,745
438.230,512,745
438.235,512,745
438.240,512,745
438.245,512,745
438.250,512,745
438.255,512,745
438.260,512,745
438.265,512,745
438.270,512,745
438.275,512,745
438.280,512,745
438.285,512,745
438.290,512,745
438.295,511,745
438.300,512,745
438.305,512,745
438.310,511,745
438.315,512,745
438.320,512,746
438.325,512,746
438.330,512,745
438.335,512,745
438.340,511,745
438.345,512,745
438.350,512,745
438.355,512,745
438.360,512,745
438.365,512,745
438.370,512,745
438.375,512,745
438.380,512,745
438.385,512,745
438.390,511,745
438.395,512,745
438.400,512,745
438.405,512,745
438.410,512,745
438.415,512,745
438.420,512,745
438.425,512,745
438.430,512,745
438.435,512,745
438.440,512,745
438.445,511,745
438.450,512,745
438.455,512,745
438.460,512,745
438.465,512,745
438.470,512,745
438.475,512,745
438.480,512,745
438.485,512,745
438.490,511,745
438.495,512,745
438.500,512,745
438.505,512,745
438.510,512,745
438.515,512,745
438.520,511,745
438.525,512,745
438.530,511,745
438.535,512,745
438.540,512,745
438.545,512,745
438.550,512,745
438.555,512,745
438.560,512,745
438.565,512,745
438.570,512,745
438.575,512,745
438.580,512,745
438.585,512,745
438.590,512,745
438.595,512,745
438.600,512,745
438.605,512,745
438.610,512,745
438.615,511,745
438.620,512,745
438.625,511,745
438.630,512,745
438.635,512,745
438.640,512,745
438.645,512,745
438.650,512,745
438.655,512,745
438.660,512,745
438.665,512,745
438.670,511,745
438.675,512,746
438.680,512,745
438.685,512,745
438.690,512,745
438.695,512,745
438.700,512,745
438.705,511,745
438.710,512,745
438.715,512,745
438.720,512,745
438.725,512,745
438.730,512,745
438.735,512,745
438.740,512,745
438.745,512,745
438.750,512,745
438.755,512,745
438.760,512,745
438.765,512,745
438.770,512,745
438.775,512,745
438.780,512,745
438.785,511,745
438.790,512,746
438.795,512,745
438.800,512,745
438.805,512,745
438.810,512,745
438.815,512,745
438.820,512,745
438.825,512,745
438.830,512,745
438.835,512,745
438.840,512,745
438.845,512,745
438.850,512,745
438.855,512,745
438.860,512,745
438.865,512,745
438.870,512,745
438.875,512,745
438.880,512,745
438.885,512,745
438.890,512,745
438.895,512,745
438.900,512,745
438.905,512,745
438.910,512,745
438.915,512,745
438.920,512,745
438.925,512,745
438.930,512,745
438.935,512,745
438.940,512,745
438.945,512,745
438.950,512,745
438.955,511,745
438.960,512,745
438.965,512,745
438.970,512,745
438.975,512,745
438.980,512,745
438.985,511,745
438.990,512,745
438.995,512,745
439.000,511,745
439.005,512,745
439.010,512,745
439.015,512,745
439.020,512,745
439.025,511,746
439.030,512,745
439.035,512,745
439.040,512,745
439.045,512,745
439.050,512,745
439.055,512,745
439.060,512,745
439.065,512,745
439.070,512,745
439.075,512,745
439.080,512,745
439.085,511,745
439.090,512,745
439.095,512,745
439.100,512,745
439.105,512,745
439.110,512,745
439.115,512,745
439.120,512,745
439.125,512,746
439.130,512,745
439.135,512,746
439.140,512,745
439.145,512,745
439.150,512,745
439.155,512,745
439.160,512,745
439.165,512,745
439.170,512,745
439.175,512,745
439.180,511,745
439.185,511,745
439.190,512,745
439.195,512,745
439.200,512,745
439.205,512,745
439.210,512,745
439.215,512,745
439.220,512,745
439.225,512,745
439.230,512,745
439.235,511,745
439.240,512,745
439.245,512,745
439.250,512,745
439.255,512,745
439.260,511,745
439.265,512,745
439.270,511,745
439.275,512,745
439.280,512,745
439.285,511,745
439.290,512,745
439.295,512,745
439.300,512,745
439.305,512,745
439.310,512,745
439.315,512,745
439.320,511,745
439.325,512,745
439.330,512,745
439.335,512,745
439.340,511,745
439.345,512,745
439.350,512,745
439.355,512,745
439.360,512,745
439.365,512,745
439.370,512,745
439.375,512,745
439.380,512,745
439.385,512,745
439.390,512,745
439.395,511,745
439.400,512,745
439.405,512,745
439.410,512,745
439.415,512,745
439.420,512,745
439.425,512,745
439.430,512,745
439.435,512,745
439.440,512,745
439.445,512,745
439.450,512,745
439.455,512,745
439.460,512,745
439.465,511,745
439.470,511,745
439.475,512,745
439.480,512,745
439.485,512,745
439.490,512,745
439.495,512,745
439.500,511,745
439.505,512,745
439.510,511,745
439.515,512,746
439.520,512,745
439.525,512,746
439.530,512,745
439.535,512,745
439.540,512,745
439.545,512,745
439.550,511,745
439.555,511,745
439.560,512,745
439.565,512,745
439.570,512,745
439.575,511,745
439.580,512,745
439.585,512,745
439.590,512,745
439.595,511,745
439.600,512,745
439.605,511,746
439.610,511,745
439.615,512,745
439.620,512,745
439.625,511,745
439.630,512,745
439.635,512,745
439.640,512,745
439.645,512,745
439.650,512,745
439.655,512,745
439.660,512,745
439.665,512,745
439.670,511,745
439.675,511,745
439.680,512,745
439.685,512,745
439.690,512,745
439.695,512,745
439.700,512,745
439.705,512,745
439.710,512,745
439.715,512,745
439.720,511,745
439.725,511,745
439.730,512,745
439.735,512,745
439.740,512,745
439.745,512,745
439.750,512,745
439.755,512,745
439.760,512,745
439.765,512,745
439.770,512,745
439.775,512,745
439.780,512,745
439.785,512,745
439.790,512,745
439.795,512,745
439.800,511,745
439.805,512,745
439.810,512,745
439.815,512,745
439.820,512,745
439.825,512,745
439.830,512,745
439.835,512,745
439.840,512,745
439.845,512,745
439.850,512,745
439.855,512,745
439.860,512,745
439.865,512,745
439.870,512,745
439.875,512,745
439.880,512,745
439.885,512,745
439.890,512,745
439.895,512,745
439.900,511,745
439.905,512,745
439.910,512,745
439.915,512,745
439.920,512,745
439.925,512,745
439.930,512,745
439.935,512,745
439.940,512,745
439.945,511,745
439.950,512,745
439.955,512,746
439.960,512,745
439.965,511,745
439.970,512,745
439.975,512,745
439.980,512,745
439.985,512,745
439.990,512,745
439.995,512,745
440.000,512,745
440.005,512,745
440.010,512,745
440.015,512,745
440.020,511,745
440.025,512,745
440.030,512,745
440.035,512,745
440.040,511,745
440.045,511,745
440.050,512,745
440.055,512,745
440.060,512,745
440.065,512,745
440.070,512,746
440.075,512,745
440.080,512,745
440.085,512,745
440.090,512,745
440.095,512,745
440.100,512,745
440.105,512,745
440.110,512,745
440.115,512,745
440.120,512,745
440.125,511,745
440.130,512,745
440.135,511,745
440.140,512,745
440.145,512,745
440.150,512,745
440.155,512,745
440.160,512,745
440.165,512,745
440.170,512,745
440.175,512,745
440.180,512,745
440.185,512,745
440.190,512,745
440.195,512,745
440.200,512,745
440.205,512,745
440.210,511,745
440.215,512,745
440.220,512,745
440.225,512,745
440.230,512,745
440.235,512,745
440.240,512,745
440.245,512,745
440.250,512,745
440.255,512,745
440.260,512,745
440.265,511,745
440.270,512,745
440.275,512,745
440.280,512,745
440.285,512,745
440.290,512,745
440.295,512,745
440.300,512,745
440.305,512,745
440.310,512,745
440.315,512,745
440.320,512,745
440.325,512,745
440.330,512,745
440.335,512,745
440.340,512,745
440.345,512,745
440.350,512,745
440.355,511,745
440.360,512,745
440.365,512,745
440.370,512,745
440.375,511,745
440.380,512,745
440.385,512,745
440.390,512,745
440.395,512,745
440.400,512,745
440.405,512,745
440.410,512,745
440.415,512,745
440.420,512,746
440.425,512,745
440.430,512,745
440.435,512,745
440.440,511,745
440.445,512,745
440.450,511,745
440.455,512,745
440.460,511,745
440.465,511,745
440.470,512,745
440.475,512,745
440.480,512,745
440.485,512,745
440.490,512,745
440.495,512,745
440.500,512,745
440.505,512,745
440.510,511,745
440.515,512,745
440.520,511,745
440.525,511,745
440.530,512,745
440.535,512,745
440.540,511,745
440.545,512,745
440.550,512,745
440.555,512,745
440.560,512,745
440.565,512,745
440.570,511,745
440.575,511,745
440.580,512,745
440.585,512,745
440.590,512,745
440.595,512,745
440.600,512,745
440.605,512,745
440.610,512,745
440.615,512,745
440.620,512,745
440.625,512,745
440.630,512,745
440.635,512,745
440.640,512,745
440.645,512,745
440.650,512,745
440.655,512,745
440.660,512,745
440.665,512,745
440.670,512,745
440.675,512,745
440.680,511,745
440.685,512,745
